Id,Label
atrapó,atrapó
transgenders,transgenders
midgets,midgets
immature,immature
frontwards,frontwards
marketing,marketing
되는,되는
것,것
없이,없이
mantenerse,mantenerse
bloqueando,bloqueando
moldeo,moldeo
recibos,recibos
disparando,disparando
competencia,competencia
factura,factura
barremos,barremos
morder,morder
único,único
cagando,cagando
mandíbula,mandíbula
acelerador,acelerador
detenga,detenga
승리를,승리를
너무,너무
과식했지,과식했지
배불러,배불러
산책도,산책도
할,할
겸,겸
slaughtered,slaughtered
lurking,lurking
accessory,accessory
cahoots,cahoots
lyrically,lyrically
contado,contado
허리띠,허리띠
매,매
완벽한,완벽한
판도,판도
위에서,위에서
춤춰,춤춰
plan대로,plan대로
둘러,둘러
우주로,우주로
나머지,나머지
horror,horror
conspiracy,conspiracy
escatimes,escatimes
carreteras,carreteras
trabajé,trabajé
odias,odias
milenio,milenio
balancea,balancea
reventado,reventado
levantando,levantando
alegre,alegre
inundarlo,inundarlo
llamar,llamar
meñique,meñique
dedo,dedo
anular,anular
goteando,goteando
salsa,salsa
peak,peak
películas,películas
proxeneta,proxeneta
hilarity,hilarity
맞춰,맞춰
재빠른,재빠른
계획도,계획도
허점,허점
inúndalo,inúndalo
tachonado,tachonado
anillos,anillos
정중앙,정중앙
흑색의,흑색의
점도,점도
paraplegics,paraplegics
trolling,trolling
bebo,bebo
morado,morado
piña,piña
conectado,conectado
estafadores,estafadores
estuviera,estuviera
corona,corona
moonwalking,moonwalking
pisada,pisada
camiseta,camiseta
llames,llames
probar,probar
qualitest,qualitest
dorada,dorada
pecera,pecera
extraoficialmente,extraoficialmente
tenerlos,tenerlos
tenerla,tenerla
olvides,olvides
inventes,inventes
vestir,vestir
papá,papá
tiraron,tiraron
lamida,lamida
saque,saque
hibernando,hibernando
montando,montando
volver,volver
camisetas,camisetas
cambiar,cambiar
cambia,cambia
mierdas,mierdas
prometazina,prometazina
hidrocodeína,hidrocodeína
jean,jean
saludos,saludos
hank,hank
aaron,aaron
batear,batear
babosas,babosas
freír,freír
pescado,pescado
helicóptero,helicóptero
irak,irak
subí,subí
clint,clint
división,división
asiática,asiática
hablo,hablo
rocking,rocking
campesinos,campesinos
enseñó,enseñó
blanca,blanca
munyun,munyun
cleanin,cleanin
flasheando,flasheando
vea,vea
possess,possess
embarrassing,embarrassing
rawest,rawest
pérignon,pérignon
thorough,thorough
chauffeured,chauffeured
pressin,pressin
imagination,imagination
alien,alien
mobsters,mobsters
cocoa,cocoa
uncut,uncut
ruining,ruining
seasoned,seasoned
veterans,veterans
personally,personally
carradine,carradine
chiller,chiller
larynx,larynx
aleta,aleta
assume,assume
tomo,tomo
apretar,apretar
obvio,obvio
millones,millones
generar,generar
audiencia,audiencia
acumulé,acumulé
renuevo,renuevo
contrato,contrato
pocos,pocos
encajados,encajados
limpiado,limpiado
respaldado,respaldado
proceso,proceso
detendremos,detendremos
huelo,huelo
méxico,méxico
señuelo,señuelo
sacudir,sacudir
atados,atados
global,global
tearing,tearing
cs,cs
reeboks,reeboks
llaves,llaves
acerque,acerque
escondite,escondite
entere,entere
limo,limo
choo,choo
juran,juran
grabar,grabar
cerrar,cerrar
hounds,hounds
terrorize,terrorize
whosoever,whosoever
ático,ático
cartel,cartel
sandman,sandman
seré,seré
entera,entera
sesión,sesión
fumo,fumo
libra,libra
masquerade,masquerade
termine,termine
puts,puts
sexin,sexin
buttocks,buttocks
bronx,bronx
empanada,empanada
shaki,shaki
comforting,comforting
biceps,biceps
permanently,permanently
indecisive,indecisive
strangest,strangest
hopeful,hopeful
subside,subside
foulest,foulest
stench,stench
premiere,premiere
strangеr,strangеr
office,office
criеd,criеd
2004,2004
difficult,difficult
grownup,grownup
shaved,shaved
battles,battles
desperté,desperté
jugaste,jugaste
discúlpame,discúlpame
aquellos,aquellos
intensos,intensos
casi,casi
unrecruited,unrecruited
suited,suited
included,included
viviste,viviste
tuviste,tuviste
grisly,grisly
ghouls,ghouls
tomb,tomb
punching,punching
shiver,shiver
mere,mere
mortal,mortal
resist,resist
eerie,eerie
dose,dose
duckboy,duckboy
fuckboy,fuckboy
fugazi,fugazi
lab,lab
beheld,beheld
media,media
quagmires,quagmires
zombies,zombies
guests,guests
banned,banned
drool,drool
laps,laps
howlin,howlin
growlin,growlin
scraps,scraps
maps,maps
abodes,abodes
jolt,jolt
electrodes,electrodes
destruction,destruction
shellfish,shellfish
carecrow,carecrow
pups,pups
concussions,concussions
bloc,bloc
chewin,chewin
laboratory,laboratory
daycare,daycare
vampires,vampires
buped,buped
puke,puke
serpent,serpent
viktor,viktor
hollering,hollering
merchant,merchant
firmament,firmament
slicky,slicky
troubled,troubled
scrutiny,scrutiny
baying,baying
igor,igor
sapphires,sapphires
buyers,buyers
meijers,meijers
dracula,dracula
prior,prior
admirers,admirers
ire,ire
lid,lid
crypt,crypt
kicker,kicker
transylvania,transylvania
wolfman,wolfman
buttons,buttons
satire,satire
backfires,backfires
fronto,fronto
impetuous,impetuous
boris,boris
poncho,poncho
hunxho,hunxho
tussle,tussle
grrr,grrr
rushin,rushin
argh,argh
pumpkins,pumpkins
gunshow,gunshow
liking,liking
winters,winters
dunzo,dunzo
fritters,fritters
nitrous,nitrous
bongo,bongo
bearing,bearing
mutombo,mutombo
revealin,revealin
raft,raft
coppers,coppers
web,web
minecraft,minecraft
newest,newest
socially,socially
sosa,sosa
chiefie,chiefie
keef,keef
snapchat,snapchat
naps,naps
swaggin,swaggin
requestin,requestin
mice,mice
traps,traps
fright,fright
molded,molded
moss,moss
fallow,fallow
saucy,saucy
randy,randy
defroster,defroster
losses,losses
banks,banks
hijack,hijack
scottie,scottie
flacko,flacko
shocked,shocked
allows,allows
countryi,countryi
darkenin,darkenin
harrowed,harrowed
departure,departure
canal,canal
nightlife,nightlife
homicide,homicide
dye,dye
unreal,unreal
unearth,unearth
hesitates,hesitates
trolley,trolley
chafer,chafer
irritatin,irritatin
smashin,smashin
bezel,bezel
finn,finn
likewise,likewise
twilight,twilight
defrost,defrost
ovation,ovation
cleansin,cleansin
aggravatin,aggravatin
mosque,mosque
bribe,bribe
selfies,selfies
distract,distract
hundos,hundos
collide,collide
spiders,spiders
slimy,slimy
typo,typo
stringin,stringin
noble,noble
scarred,scarred
bruises,bruises
hеar,hеar
shuttin,shuttin
targetin,targetin
affectin,affectin
inchin,inchin
fulfillin,fulfillin
beefs,beefs
genuine,genuine
convo,convo
addressin,addressin
espy,espy
fetty,fetty
edd,edd
eddy,eddy
taint,taint
jessie,jessie
catchy,catchy
gretzky,gretzky
skeleton,skeleton
eighths,eighths
burst,burst
types,types
diabolic,diabolic
evеry,evеry
miralax,miralax
pissy,pissy
issey,issey
zipties,zipties
hawk,hawk
tony,tony
pounce,pounce
lumplings,lumplings
patch,patch
wee,wee
cursin,cursin
martyrs,martyrs
revolution,revolution
owen,owen
bozo,bozo
queer,queer
solution,solution
chokehold,chokehold
sterling,sterling
beginnin,beginnin
consistent,consistent
shakira,shakira
scaredy,scaredy
rear,rear
bait,bait
homo,homo
curtail,curtail
curiosity,curiosity
banshee,banshee
trampoline,trampoline
avalanche,avalanche
landslide,landslide
vowed,vowed
dragonflies,dragonflies
zino,zino
addition,addition
panes,panes
levers,levers
slowed,slowed
reign,reign
animal,animal
bloodthirsty,bloodthirsty
canibus,canibus
jamar,jamar
clocks,clocks
tethered,tethered
showmanship,showmanship
dinosaurs,dinosaurs
ruler,ruler
puppet,puppet
pretends,pretends
mgk,mgk
limp,limp
bizkit,bizkit
gizzards,gizzards
undеrstand,undеrstand
iffy,iffy
gummo,gummo
seened,seened
usеd,usеd
travеlin,travеlin
punchin,punchin
600,600
nuggets,nuggets
including,including
welcoming,welcoming
hoorah,hoorah
настанет,настанет
итак,итак
brea,brea
ak,ak
случай,случай
slowing,slowing
часто,часто
quadriplegics,quadriplegics
killshot,killshot
booyaka,booyaka
папа,папа
монстр,монстр
дети,дети
спрашивают,спрашивают
irs,irs
говоря,говоря
нового,нового
боюсь,боюсь
честно,честно
прогнал,прогнал
тьму,тьму
пугает,пугает
возможности,возможности
монстры,монстры
ждала,ждала
ночь,ночь
восход,восход
могла,могла
заснуть,заснуть
страдание,страдание
потерялась,потерялась
сне,сне
вспомнить,вспомнить
папочка,папочка
должна,должна
песню,песню
помочь,помочь
справиться,справиться
giver,giver
returned,returned
bake,bake
bong,bong
начать,начать
улучшить,улучшить
настроение,настроение
жизнью,жизнью
станет,станет
позаботься,позаботься
алайне,алайне
дяде,дяде
нэйте,нэйте
сильной,сильной
солдатик,солдатик
stuffin,stuffin
сможешь,сможешь
забыть,забыть
dutch,dutch
опорой,опорой
прощаться,прощаться
перестань,перестань
вытри,вытри
маленькой,маленькой
ангел,ангел
хранитель,хранитель
тяжело,тяжело
30k,30k
archives,archives
furnish,furnish
включить,включить
песне,песне
смей,смей
проливать,проливать
выпрямись,выпрямись
маленький,маленький
защищать,защищать
болезненно,болезненно
hee,hee
расставание,расставание
scratchin,scratchin
oxycodone,oxycodone
choppa,choppa
loko,loko
soso,soso
помни,помни
наладится,наладится
лечит,лечит
держись,держись
fading,fading
обнимал,обнимал
наблюдаю,наблюдаю
ненадолго,ненадолго
жила,жила
красивая,красивая
signin,signin
endlessly,endlessly
avoided,avoided
сводить,сводить
останешься,останешься
девочку,девочку
ktm,ktm
faking,faking
комнате,комнате
догадалась,догадалась
бывают,бывают
playlist,playlist
запереться,запереться
beamer,beamer
morte,morte
tornar,tornar
continuo,continuo
фасолька,фасолька
желаю,желаю
gelado,gelado
abaixo,abaixo
propósito,propósito
напарницей,напарницей
милая,милая
continua,continua
tocando,tocando
pessoa,pessoa
lidar,lidar
jovem,jovem
pendurado,pendurado
janela,janela
пристёгнутой,пристёгнутой
плакать,плакать
вспомни,вспомни
обратно,обратно
сидела,сидела
traga,traga
nasci,nasci
dеntro,dеntro
tempestadе,tempestadе
acostumado,acostumado
запомни,запомни
дождливые,дождливые
guarda,guarda
тяжелее,тяжелее
ушла,ушла
chapando,chapando
ездили,ездили
студию,студию
melhorou,melhorou
bustdown,bustdown
mamãe,mamãe
poças,poças
pende,pende
hilo,hilo
responde,responde
pronounce,pronounce
несмотря,несмотря
воспримешь,воспримешь
справишься,справишься
выдержишь,выдержишь
esperanza,esperanza
creí,creí
jamás,jamás
hindsight,hindsight
doggy,doggy
sweatin,sweatin
corleone,corleone
lawyers,lawyers
bеtween,bеtween
hurdles,hurdles
capone,capone
cadillacs,cadillacs
booking,booking
nets,nets
contesta,contesta
vacía,vacía
tiktokin,tiktokin
otherwise,otherwise
sprung,sprung
growed,growed
снимаешь,снимаешь
rides,rides
писал,писал
какая,какая
трудное,трудное
записал,записал
ругаешься,ругаешься
ага,ага
отпустить,отпустить
конец,конец
восторге,восторге
detector,detector
splurger,splurger
соц,соц
сети,сети
ругайся,ругайся
поделена,поделена
бабски,бабски
чьей,чьей
звездою,звездою
антенны,антенны
втянули,втянули
пантомиму,пантомиму
mudarme,mudarme
solución,solución
khaled,khaled
server,server
llenaste,llenaste
besos,besos
swerver,swerver
entró,entró
coraje,coraje
ame,ame
irreemplazable,irreemplazable
ruego,ruego
haya,haya
llené,llené
подписчик,подписчик
гриндр,гриндр
тиндер,тиндер
пустой,пустой
башкой,башкой
tesoro,tesoro
recordarme,recordarme
pedazos,pedazos
largarme,largarme
cúlpame,cúlpame
выбраться,выбраться
живым,живым
мастер,мастер
маскировок,маскировок
вдупляю,вдупляю
дружок,дружок
тёти,тёти
линды,линды
чёрный,чёрный
трансгендерный,трансгендерный
участник,участник
клана,клана
фанатик,фанатик
кэйтлин,кэйтлин
renta,renta
vives,vives
manera,manera
irte,irte
embargo,embargo
apagar,apagar
escribo,escribo
dejarme,dejarme
coins,coins
corset,corset
endorsements,endorsements
recuérdate,recuérdate
hеads,hеads
aguantar,aguantar
танцую,танцую
мени,мени
заброшенная,заброшенная
ква,ква
ртирка,ртирка
имён,имён
лейблов,лейблов
brazil,brazil
thrills,thrills
brra,brra
concealed,concealed
housekeeping,housekeeping
подключены,подключены
пк,пк
полиции,полиции
journal,journal
thickеr,thickеr
scrunchie,scrunchie
subscribe,subscribe
капитан,капитан
мерика,мерика
csinálhatnánk,csinálhatnánk
amit,amit
csak,csak
szeretnénk,szeretnénk
havas,havas
трансцендентный,трансцендентный
встану,встану
защиту,защиту
parlay,parlay
injections,injections
teslas,teslas
airhead,airhead
elméletileg,elméletileg
akármit,akármit
community,community
lejtőt,lejtőt
megnézhetjük,megnézhetjük
ugyanolyan,ugyanolyan
kaliforniában,kaliforniában
ehetünk,ehetünk
omakaset,omakaset
tokyoban,tokyoban
louvrenál,louvrenál
ücsöröghetünk,ücsöröghetünk
minden,minden
első,első
korty,korty
én,én
szeretnék,szeretnék
sífelszerelésben,sífelszerelésben
egész,egész
felbonthatjuk,felbonthatjuk
pezsgőt,pezsgőt
garazst,garazst
elkölthetünk,elkölthetünk
throwbacks,throwbacks
chubby,chubby
surrounded,surrounded
mást,mást
több,több
időt,időt
projection,projection
projectin,projectin
сто,сто
одежду,одежду
bor,bor
hosszú,hosszú
után,után
legnagyobb,legnagyobb
rajongóm,rajongóm
amikor,amikor
hallom,hallom
kritikusok,kritikusok
mondanak,mondanak
zöld,zöld
lámpa,lámpa
ragadva,ragadva
úton,úton
és,és
késésben,késésben
nincs,nincs
szükségem,szükségem
gyémántokra,gyémántokra
idődre,idődre
neki,neki
feküdj,feküdj
hazajött,hazajött
megláttam,megláttam
leszállt,leszállt
vonatról,vonatról
mintha,mintha
teremtő,teremtő
érkezett,érkezett
volna,volna
napfényt,napfényt
látni,látni
mondjuk,mondjuk
összepakolhattam,összepakolhattam
hagyhattam,hagyhattam
kismilliószor,kismilliószor
érted,érted
helyen,helyen
tűnj,tűnj
veszekedtünk,veszekedtünk
azon,azon
át,át
lehet,lehet
lépni,lépni
ott,ott
nagyon,nagyon
könnyű,könnyű
ahogy,ahogy
mondtam,mondtam
hogy,hogy
anélkül,anélkül
jóéjt,jóéjt
puszit,puszit
adnál,adnál
tudod,tudod
едой,едой
мягки,мягки
честны,честны
legrosszabb,legrosszabb
csinálni,csinálni
szóval,szóval
tedd,tedd
azt,azt
tudsz,tudsz
érzed,érzed
készen,készen
magad,magad
rá,rá
rossz,rossz
goodlife,goodlife
споёт,споёт
диеты,диеты
соревнования,соревнования
лиззо,лиззо
elections,elections
концепт,концепт
отпразднуем,отпразднуем
диабеты,диабеты
behead,behead
amhara,amhara
joking,joking
oromo,oromo
tigray,tigray
habesha,habesha
treadmill,treadmill
завязать,завязать
кроссы,кроссы
fortune,fortune
charcuterie,charcuterie
вместо,вместо
упражнений,упражнений
легче,легче
найти,найти
xxx,xxx
размер,размер
причины,причины
болезней,болезней
сердца,сердца
изменить,изменить
общество,общество
asexual,asexual
жир,жир
артерии,артерии
заблочат,заблочат
eczema,eczema
gyaldem,gyaldem
decimal,decimal
testicle,testicle
нянчить,нянчить
жирных,жирных
liberate,liberate
frontier,frontier
mandem,mandem
rigged,rigged
ownin,ownin
feeding,feeding
жареного,жареного
yuh,yuh
крахмал,крахмал
зал,зал
youngest,youngest
кровь,кровь
подскочит,подскочит
давление,давление
вскочит,вскочит
destruyó,destruyó
basta,basta
lalisa,lalisa
locura,locura
cárcel,cárcel
iría,iría
construimos,construimos
acordarse,acordarse
dejado,dejado
negras,negras
rogaré,rogaré
encontraré,encontraré
universo,universo
sueños,sueños
oscura,oscura
absurda,absurda
encadenada,encadenada
поддержка,поддержка
считают,считают
стыдить,стыдить
walkеd,walkеd
amaré,amaré
rezaré,rezaré
melody,melody
límite,límite
pasaría,pasaría
inmenso,inmenso
chords,chords
echo,echo
suyo,suyo
sintiendo,sintiendo
silencios,silencios
elvis,elvis
objections,objections
47,47
businesswoman,businesswoman
dots,dots
diplomat,diplomat
federale,federale
mobster,mobster
busted,busted
rl,rl
hungover,hungover
rum,rum
prettier,prettier
hypothetically,hypothetically
толстячкам,толстячкам
гордый,гордый
жирдяй,жирдяй
подними,подними
ужна,ужна
лишь,лишь
taillights,taillights
honda,honda
exxon,exxon
вред,вред
эйб,эйб
линкольн,линкольн
блин,блин
коль,коль
принесёт,принесёт
goеs,goеs
kansas,kansas
surfin,surfin
whitley,whitley
stead,stead
bottoms,bottoms
embraced,embraced
lago,lago
fanático,fanático
misleadin,misleadin
aisle,aisle
жрёшь,жрёшь
прям,прям
троллят,троллят
поглощение,поглощение
плюшек,плюшек
donna,donna
верь,верь
ай,ай
zombie,zombie
strategic,strategic
defeated,defeated
prima,prima
balvin,balvin
blessd,blessd
вид,вид
кушать,кушать
погнали,погнали
трансфобом,трансфобом
keityn,keityn
radar,radar
хватит,хватит
fluyo,fluyo
karol,karol
bichota,bichota
maluma,maluma
awoo,awoo
castro,castro
df,df
latino,latino
joker,joker
evinrude,evinrude
dejándome,dejándome
maremoto,maremoto
estela,estela
pappy,pappy
reserve,reserve
gran,gran
triplicé,triplicé
fuga,fuga
blindly,blindly
11,11
sube,sube
ramblin,ramblin
badminton,badminton
confirms,confirms
boyfriends,boyfriends
quietly,quietly
medellín,medellín
gi,gi
replies,replies
трансгендеров,трансгендеров
pontón,pontón
metros,metros
impress,impress
творишь,творишь
крашу,крашу
права,права
parrilla,parrilla
george,george
blackberry,blackberry
pest,pest
yummy,yummy
caviar,caviar
bagre,bagre
codes,codes
notorious,notorious
deville,deville
buceo,buceo
hpnotiq,hpnotiq
oreo,oreo
agarre,agarre
exposing,exposing
acción,acción
cae,cae
еxotic,еxotic
platino,platino
energies,energies
boyfriеnd,boyfriеnd
twitchin,twitchin
dearly,dearly
ripping,ripping
josh,josh
тут,тут
мудак,мудак
мужиком,мужиком
музло,музло
забанят,забанят
сплошной,сплошной
песок,песок
зыбучий,зыбучий
отменят,отменят
prodigal,prodigal
иль,иль
выдержит,выдержит
originated,originated
clancy,clancy
overtake,overtake
former,former
amusement,amusement
встанет,встанет
ваши,ваши
фанат,фанат
ох,ох
остыл,остыл
whispering,whispering
трансы,трансы
мож,мож
снизил,снизил
наденем,наденем
20,20
тон,тон
чувствуете,чувствуете
тупыми,тупыми
щас,щас
бело,бело
золотых,золотых
шортах,шортах
закрыться,закрыться
говну,говну
шляпой,шляпой
надеешься,надеешься
полями,полями
голубом,голубом
милым,милым
шэйди,шэйди
транслирует,транслирует
мозг,мозг
вырастит,вырастит
просру,просру
показал,показал
низкими,низкими
лучшим,лучшим
верят,верят
лошадь,лошадь
плаванье,плаванье
издеваешься,издеваешься
инвалидами,инвалидами
пошёл,пошёл
крис,крис
ривз,ривз
вновь,вновь
confident,confident
champion,champion
старый,старый
feminine,feminine
ёу,ёу
расположусь,расположусь
заранее,заранее
извинится,извинится
взрослое,взрослое
звучать,звучать
высокомерно,высокомерно
позволь,позволь
qaeda,qaeda
санта,санта
опухла,опухла
ощущеньям,ощущеньям
невероятный,невероятный
крушить,крушить
встань,встань
bodega,bodega
dusk,dusk
тони,тони
старк,старк
девах,девах
бабосов,бабосов
халк,халк
ско,ско
relaxed,relaxed
backin,backin
fishbowl,fishbowl
коленки,коленки
сесть,сесть
план,план
зреет,зреет
saran,saran
пьюрелле,пьюрелле
вяжет,вяжет
модная,модная
сковорода,сковорода
жарю,жарю
артист,артист
рисующий,рисующий
толпу,толпу
диаграммой,диаграммой
тянущий,тянущий
flair,flair
uppin,uppin
rio,rio
scarin,scarin
crybaby,crybaby
ric,ric
rate,rate
beyoncе,beyoncе
smuggle,smuggle
stain,stain
creator,creator
smoked,smoked
looseleaf,looseleaf
jackets,jackets
stealing,stealing
dean,dean
tank,tank
диафрагмы,диафрагмы
достиг,достиг
целей,целей
алмазных,алмазных
записей,записей
воздух,воздух
ржёшь,ржёшь
пизда,пизда
пиздеть,пиздеть
мал,мал
ликёром,ликёром
мозгами,мозгами
превратив,превратив
поменяло,поменяло
беда,беда
сыграть,сыграть
даж,даж
wu,wu
пёс,пёс
умер,умер
pedigree,pedigree
бога,бога
подрочить,подрочить
дырка,дырка
другую,другую
ушёл,ушёл
сидишь,сидишь
мини,мини
гольф,гольф
услышал,услышал
ищу,ищу
tendre,tendre
снежками,снежками
кукла,кукла
mathematical,mathematical
equation,equation
proven,proven
sort,sort
halle,halle
ce,ce
coverеd,coverеd
прошёл,прошёл
поглощён,поглощён
больной,больной
собака,собака
qu,qu
крупом,крупом
тупак,тупак
жив,жив
поджанр,поджанр
quotations,quotations
perks,perks
timestampin,timestampin
великих,великих
глянь,глянь
носка,носка
рука,рука
расы,расы
conversin,conversin
tartare,tartare
memoir,memoir
bazaar,bazaar
rehab,rehab
doodie,doodie
chino,chino
anyways,anyways
smurk,smurk
autopsy,autopsy
abused,abused
backdoored,backdoored
oppers,oppers
pacemaker,pacemaker
skippin,skippin
deuces,deuces
exclusive,exclusive
raq,raq
petey,petey
blackout,blackout
rondo,rondo
interviews,interviews
unit,unit
bernard,bernard
bloggers,bloggers
organized,organized
masjid,masjid
generational,generational
bleeding,bleeding
responded,responded
uhm,uhm
bitched,bitched
breakdown,breakdown
character,character
quality,quality
medicating,medicating
confronted,confronted
wrestled,wrestled
constantly,constantly
dreadin,dreadin
prof,prof
psychiatrist,psychiatrist
evaluating,evaluating
violent,violent
feminist,feminist
высмеиваю,высмеиваю
инфа,инфа
neons,neons
shearling,shearling
угодно,угодно
характер,характер
ужинный,ужинный
столик,столик
правдивая,правдивая
вызлит,вызлит
настрой,настрой
sess,sess
reggie,reggie
cadets,cadets
profess,profess
wetty,wetty
lasts,lasts
beheading,beheading
eddie,eddie
ладони,ладони
сделала,сделала
кандэс,кандэс
отвернулась,отвернулась
стопки,стопки
забывший,забывший
оскорблять,оскорблять
уловкой,уловкой
флейте,флейте
дудящий,дудящий
парю,парю
новинку,новинку
злятся,злятся
вывожу,вывожу
дышат,дышат
мозги,мозги
подводка,подводка
румяна,румяна
макияж,макияж
заиграет,заиграет
указательным,указательным
пальцем,пальцем
жму,жму
пистолет,пистолет
испуская,испуская
заряд,заряд
childish,childish
зелёный,зелёный
облажался,облажался
былого,былого
берет,берет
снотворным,снотворным
извергает,извергает
мысли,мысли
hitkidd,hitkidd
пафф,пафф
тусовке,тусовке
аароном,аароном
холлом,холлом
splitting,splitting
опять,опять
locking,locking
жду,жду
держат,держат
получат,получат
мартышка,мартышка
лиану,лиану
кид,кид
кади,кади
напротив,напротив
ебаная,ебаная
бомба,бомба
паффи,паффи
офисе,офисе
взрываюсь,взрываюсь
нах,нах
машина,машина
миссия,миссия
пройдена,пройдена
разозлил,разозлил
миллиарды,миллиарды
используя,используя
продолжу,продолжу
тайсоном,тайсоном
келли,келли
похоронил,похоронил
ублюдок,ублюдок
кидает,кидает
комменты,комменты
заведении,заведении
дели,дели
admire,admire
greek,greek
pledgin,pledgin
марша,марша
закончена,закончена
трюки,трюки
проделал,проделал
retro,retro
forgetful,forgetful
hubcap,hubcap
rims,rims
batmobile,batmobile
rugrat,rugrat
너도,너도
나와,나와
같다면,같다면
wrestle,wrestle
치워,치워
그냥,그냥
말해,말해
freckles,freckles
vessel,vessel
의구심,의구심
тест,тест
джелли,джелли
ролла,ролла
стараюсь,стараюсь
макс,макс
돼,돼
시기심,시기심
의심,의심
раскрыть,раскрыть
личность,личность
seraphim,seraphim
수면,수면
위의,위의
백조가,백조가
때론,때론
풀려,풀려
다리,다리
반쪽짜리,반쪽짜리
조명,조명
꺼진,꺼진
뒤의,뒤의
wander,wander
лизы,лизы
불신,불신
세상에게,세상에게
вниманья,вниманья
минелли,минелли
эго,эго
мужское,мужское
размером,размером
живот,живот
발걸음은,발걸음은
순간,순간
brilliance,brilliance
편하게만,편하게만
왔다고,왔다고
날,날
몰라봤다면,몰라봤다면
영웅처럼,영웅처럼
забеге,забеге
возьмёт,возьмёт
голод,голод
прилично,прилично
зияет,зияет
дырь,дырь
пораженье,пораженье
цифрами,цифрами
лакирую,лакирую
чеки,чеки
хватайте,хватайте
пешки,пешки
отбросы,отбросы
пошли,пошли
торгую,торгую
король,король
встаёт,встаёт
нападенье,нападенье
нубы,нубы
бандосы,бандосы
пушки,пушки
singko,singko
kalibre,kalibre
nuwebe,nuwebe
kaw,kaw
уничтожением,уничтожением
униженьем,униженьем
dinami,dinami
rami,rami
mong,mong
mali,mali
utak,utak
навожденье,навожденье
kwarenta,kwarenta
клетке,клетке
bahala,bahala
ang,ang
nakikinig,nakikinig
banat,banat
naglalim,naglalim
laliman,laliman
sarap,sarap
ilublob,ilublob
kailangang,kailangang
magpatunay,magpatunay
sinuman,sinuman
отсосы,отсосы
истребленьем,истребленьем
humblin,humblin
isip,isip
tama,tama
kitid,kitid
dagat,dagat
ka,ka
jeweler,jeweler
rugers,rugers
zara,zara
bellaqueo,bellaqueo
наблюдай,наблюдай
расстоянья,расстоянья
глюкозу,глюкозу
плевать,плевать
flush,flush
tequi,tequi
potpourri,potpourri
moccasins,moccasins
bibig,bibig
вообрази,вообрази
masasalag,masasalag
ng,ng
sintido,sintido
iyong,iyong
героем,героем
детишек,детишек
злодеем,злодеем
strive,strive
illest,illest
dared,dared
oursеlves,oursеlves
birthed,birthed
crow,crow
hercules,hercules
obliques,obliques
trajectory,trajectory
отцов,отцов
обоймы,обоймы
свободны,свободны
пускаю,пускаю
новичок,новичок
пугаю,пугаю
domino,domino
подходи,подходи
губы,губы
жестки,жестки
подошвы,подошвы
ботинок,ботинок
упорно,упорно
пытаясь,пытаясь
превратит,превратит
титаник,титаник
руины,руины
читаю,читаю
джек,джек
потрошитель,потрошитель
свободен,свободен
уничтожаю,уничтожаю
rubies,rubies
другое,другое
зарабатывая,зарабатывая
се,се
population,population
increase,increase
indec,indec
trill,trill
проваливай,проваливай
состоянье,состоянье
делом,делом
наёмника,наёмника
похож,похож
избежал,избежал
убийства,убийства
умело,умело
лжецы,лжецы
злобы,злобы
грусти,грусти
matte,matte
фантазёры,фантазёры
текстами,текстами
грёбаные,грёбаные
steelers,steelers
chamberlain,chamberlain
pillows,pillows
armed,armed
caddy,caddy
видал,видал
прочувствуй,прочувствуй
shrooms,shrooms
caution,caution
geeking,geeking
abusin,abusin
deposits,deposits
copies,copies
iguanas,iguanas
fumble,fumble
робити,робити
усе,усе
reunite,reunite
іншим,іншим
вау,вау
лупили,лупили
дерзок,дерзок
словах,словах
mixin,mixin
impalas,impalas
несу,несу
це,це
пробач,пробач
мої,мої
гріхи,гріхи
зможу,зможу
піднятися,піднятися
був,був
вижив,вижив
достаток,достаток
перемогу,перемогу
virgilio,virgilio
можливе,можливе
ух,ух
здаватися,здаватися
благословенний,благословенний
смертної,смертної
тіні,тіні
нікого,нікого
засуджувати,засуджувати
твою,твою
любов,любов
port,port
долині,долині
nat,nat
tunnel,tunnel
впораємося,впораємося
хоч,хоч
eyеs,eyеs
половина,половина
повидал,повидал
богиню,богиню
йде,йде
твої,твої
сльози,сльози
ножом,ножом
від,від
мріями,мріями
королеву,королеву
із,із
кожним,кожним
подихом,подихом
захистила,захистила
страхів,страхів
довіриш,довіриш
витерти,витерти
вибивав,вибивав
monroe,monroe
протистояти,протистояти
усьому,усьому
monaco,monaco
дядьку,дядьку
пырнули,пырнули
з,з
усіма,усіма
картами,картами
випали,випали
тільки,тільки
завдяки,завдяки
його,його
збережу,збережу
відчуваємо,відчуваємо
всередині,всередині
сестрам,сестрам
також,також
розсуває,розсуває
житті,житті
двері,двері
дав,дав
змогу,змогу
життя,життя
моїм,моїм
говорили,говорили
чесно,чесно
колінах,колінах
скромними,скромними
дивиться,дивиться
передати,передати
ключі,ключі
дзеркало,дзеркало
місце,місце
тримаю,тримаю
всміхнене,всміхнене
розуміли,розуміли
як,як
бути,бути
милості,милості
бо,бо
більше,більше
аніж,аніж
скруті,скруті
поки,поки
залишиться,залишиться
answered,answered
sidetracked,sidetracked
можу,можу
прийняти,прийняти
гей,гей
атака,атака
